Código,Descripción del producto,Mes,value,YYYY,MM,CADENA_PRODUCTIVA_ADR
090910,"Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro : Semillas ...",201906,0,2019,06,ANIS
091010,"Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, curri y demás especias : Jengibre",201906,0,2019,06,PEREJIL
100110,Trigo y morcajo (tranquillón) : Trigo duro,201906,0,2019,06,TRIGO
100300,Cebada,201906,0,2019,06,CEBADA
100400,Avena,201906,0,2019,06,AVENA
100610,"Arroz con cáscara o arroz ""paddy""",201906,0,2019,06,ARROZ
100700,Sorgo de grano (granífero),201906,0,2019,06,SORGO
100890,"Cereales (excepto el trigo y morcajo, centeno, cebada, avena, maíz, arroz, sorgo, trigo sarraceno, ...",201906,0,2019,06,CENTENO
120100,"Habas (porotos, frijoles, fréjoles) de soja (soya), incluso quebrantadas",201906,0,2019,06,SOYA
120210,"Cacahuetes (cacahuates, maníes) sin tostar ni cocer de otro modo, incluso sin cáscara o quebrantados ...",201906,0,2019,06,MANI
120600,"Semilla de girasol, incluso quebrantada",201906,0,2019,06,GIRASOL
120720,"Las demás semillas y frutos oleaginosos, incluso quebrantados : Semilla de algodón",201906,0,2019,06,AGUAJE
120730,Semilla de ricino,201906,0,2019,06,HIGUERILLA
120740,"Semilla de sésamo ""ajonjolí"", incl. quebrantada",201906,0,2019,06,AJONJOLI
121220,"Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas ...",201906,0,2019,06,CAÑA AZUCARERA
121293,"Caña de azúcar, fresca, refrigerada, congelada o seca, incl. pulverizada",201906,0,2019,06,STEVIA
090111,Café sin tostar ni descafeinar,201907,196490,2019,07,CAFE
080390,Plátanos frescos o secos (plátanos excl.),201907,58944,2019,07,PLATANO
060319,"Flores frescas y capullos, cortados, de una, para ramos o adornos (excepto rosas, claveles, ...",201907,55317,2019,07,ASTROMELIA
060312,"Claveles ""flores y capullos"", cortados para ramos o adornos, frescos",201907,16336,2019,07,CLAVEL
060311,"Rosas ""flores y capullos"", cortadas para ramos o adornos, frescas",201907,21740,2019,07,ROSA
060314,"Crisantemos ""flores y capullos"", cortados para ramos o adornos, frescos",201907,11767,2019,07,CRISANTEMOS
080440,"Aguacates ""paltas"", frescos o secos",201907,5560,2019,07,AGUACATE
081090,"Tamarindos frescos, los anacardos, la jaca, litchis, sapotillos, maracuyá, carambola, pitahaya ...",201907,5808,2019,07,PITAHAYA
080510,"Naranjas, frescas o secas",201907,436,2019,07,NARANJA
180310,"Pasta de cacao, sin desgrasar",201907,315,2019,07,CACAO
060315,"Lirios frescos cortados ""Lilium spp."" y las yemas, de una, para ramos o adornos",201907,641,2019,07,ANTURIO
080430,"Piñas ""ananás"", frescas o secas",201907,461,2019,07,PIÑA
081340,"Melocotones, incl. los griñones y nectarinas, peras, papayas, tamarindos y demás frutos comestibles, ...",201907,270,2019,07,ANON
080450,"Guayabas, mangos y mangostanes, frescos o secos",201907,1213,2019,07,GUAYABA
060290,"Plantas vivas, incl. sus raíces, y micelios (exc. bulbos, cebollas, tubérculos, raíces y bulbos ...",201907,150,2019,07,PLANTULAS
081040,"Arándanos rojos, mirtilos y demás frutos del género ""Vaccinium"", frescos",201907,0,2019,07,AGRAZ
070390,"Puerros y demás hortalizas aliáceas, incl. ""silvestres"", frescos o refrigerados (exc. cebollas, ...",201907,50,2019,07,PUERRO
121490,"Nabos forrajeros, remolachas forrajeras, raíces forrajeras, heno, alfalfa, trébol, esparceta, ...",201907,0,2019,07,ALFALFA
071410,"Raíces de mandioca ""yuca"", frescas, refrigeradas, congeladas o secas, incl. troceadas o en ...",201907,72,2019,07,BATATA
070200,Tomates frescos o refrigerados,201907,123,2019,07,TOMATE
080810,"Manzanas, frescas",201907,0,2019,07,MANZANA
100510,Semillas de maíz para la siembra,201907,0,2019,07,MAIZ
090210,"Té verde sin fermentar, presentado en envases inmediatos con un contenido <= 3 kg",201907,77,2019,07,TE
080711,"Sandías, frescas",201907,51,2019,07,PATILLA
100850,"Quinua ""Chenopodium quinoa""",201907,0,2019,07,QUINUA
080720,"Papayas, frescas",201907,28,2019,07,PAPAYA
070993,"Calabazas frescas o refrigeradas, la calabaza y calabazas ""Cucurbita spp.""",201907,23,2019,07,AHUYAMA
071340,"Lentejas secas desvainadas, aunque estén mondadas o partidas",201907,0,2019,07,LENTEJA
070960,"Frutos de las géneros ""Capsicum"" o ""Pimenta"", frescos o refrigerados",201907,9,2019,07,AJI
070700,"Pepinos y pepinillos, frescos o refrigerados",201907,10,2019,07,PEPINO COHOMBRO
080719,"Melones, frescos (exc. sandías)",201907,17,2019,07,MELON
080420,"Higos, frescos o secos",201907,27,2019,07,HIGO
070810,"Guisantes ""arvejas, chícharos"" ""Pisum sativum"", aunque estén desvainados, frescos o refrigerados",201907,3,2019,07,ARVEJA
070190,"Patatas ""papas"" frescas o refrigeradas (exc. las de siembra)",201907,9,2019,07,PAPA
080540,"Toronjas o pomelos, frescos o secos",201907,20,2019,07,POMELO
070511,"Lechugas repolladas, frescas o refrigeradas",201907,10,2019,07,ACHICORIA
080119,"Cocos frescos, incluso sin cáscara o mondados (exc. ??en el interior de shell ""endocarpio"")",201907,1,2019,07,COCO
070610,"Zanahorias y nabos, frescos o refrigerados (exc. remolachas para ensalada)",201907,2,2019,07,NABO
070959,"Setas y demás hongos, comestibles, frescas o refrigeradas (exc. hongos del género ""Agaricus"" ...",201907,1,2019,07,CHAMPIÑON
070490,"Coles, incl. los repollos, y coliflores, coles rizadas, colinabos y productos comestibles simil. ...",201907,1,2019,07,COLIFLOR
070690,"Remolachas para ensalada, salsifíes, apionabos, rábanos y raíces comestibles, frescas o refrigeradas ...",201907,1,2019,07,ACELGA
140190,"Caña, junco, mimbre, rafia, paja de cereales, limpiada, blanqueada o teñida, corteza de tilo ...",201907,0,2019,07,ESPARTO
060110,"Bulbos, cebollas, tubérculos, raíces y bulbos tuberosos, turiones y rizomas, en reposo vegetativo ...",201907,0,2019,07,CEBOLLA
060220,"Árboles, arbustos y matas, de frutas o de otros frutos comestibles, incl. injertados",201907,0,2019,07,CADUCIFOLIOS
060313,"Orquídeas ""flores y capullos"", cortadas para ramos o adornos, frescas",201907,0,2019,07,ORQUIDEA
070320,Ajos frescos o refrigerados,201907,0,2019,07,AJO
070410,"Coles y brécoles ""broccoli"", frescos o refrigerados",201907,0,2019,07,BROCOLI
070820,"Judías ""porotos, alubias, frijoles, fréjoles"" ""Vigna spp."", ""Phaseolus spp."", frescas o re ...",201907,6,2019,07,CHACHAFRUTO
070910,"Alcachofas ""alcauciles"", frescas o refrigeradas",201907,0,2019,07,ALCACHOFA
070920,"Espárragos, frescos o refrigerados",201907,0,2019,07,ASPARRAGUS
070930,"Berenjenas, frescas o refrigeradas",201907,0,2019,07,BERENJENA
070940,"Apio, fresco o refrigerado (exc. apionabo)",201907,2,2019,07,APIO
070970,"Espinacas, incl. las de Nueva Zelanda, y armuelles, frescas o refrigeradas",201907,0,2019,07,ESPINACA
070990,"Las demás hortalizas, frescas o refrigeradas : Las demás",201907,0,2019,07,HORTALIZAS VARIAS
071350,"Habas ""Vicia faba var. major"", haba caballar ""Vicia faba var. equina"" y haba menor ""Vicia faba ...",201907,0,2019,07,HABA
071390,"Legumbres secas, legumbres sin cáscara, incluso mondadas o partidas (exc. ??guisantes, garbanzos, ...",201907,0,2019,07,GARBANZO
080261,"Nueces de macadamia, frescas o secas, con cáscara",201907,90,2019,07,MACADAMIA
080300,"Bananas o plátanos, frescos o secos",201907,0,2019,07,BANANITO
080410,"Dátiles, frescos o secos",201907,0,2019,07,DATIL
080520,"Mandarinas, incl. las tangerinas y satsumas; clementinas, wilkings e híbridos simil. de agrios ...",201907,0,2019,07,MANDARINA
080610,Uvas frescas,201907,1,2019,07,UVA
080820,"Manzanas, peras y membrillos, frescos : Peras y membrillos",201907,0,2019,07,PERA
080920,"Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones ...",201907,0,2019,07,DURAZNO
080940,"Ciruelas y endrinas, frescas",201907,1,2019,07,CIRUELA
081010,"Fresas ""frutillas"", frescas",201907,0,2019,07,FRESA
081020,"Frambuesas, zarzamoras, moras y moras-frambuesa, frescas",201907,0,2019,07,FRAMBUESA
090411,"Pimienta del género ""Piper"" sin triturar ni pulverizar",201907,0,2019,07,PIMENTON
090500,Vainilla,201907,0,2019,07,VAINILLA
090810,"Nuez moscada, macis, amomos y cardamomos : Nuez moscada",201907,0,2019,07,CARDAMOMO
090910,"Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro : Semillas ...",201907,0,2019,07,ANIS
091010,"Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, curri y demás especias : Jengibre",201907,0,2019,07,PEREJIL
100110,Trigo y morcajo (tranquillón) : Trigo duro,201907,0,2019,07,TRIGO
100300,Cebada,201907,0,2019,07,CEBADA
100400,Avena,201907,0,2019,07,AVENA
100610,"Arroz con cáscara o arroz ""paddy""",201907,4,2019,07,ARROZ
100700,Sorgo de grano (granífero),201907,0,2019,07,SORGO
100890,"Cereales (excepto el trigo y morcajo, centeno, cebada, avena, maíz, arroz, sorgo, trigo sarraceno, ...",201907,0,2019,07,CENTENO
120100,"Habas (porotos, frijoles, fréjoles) de soja (soya), incluso quebrantadas",201907,0,2019,07,SOYA
120210,"Cacahuetes (cacahuates, maníes) sin tostar ni cocer de otro modo, incluso sin cáscara o quebrantados ...",201907,0,2019,07,MANI
120600,"Semilla de girasol, incluso quebrantada",201907,0,2019,07,GIRASOL
120720,"Las demás semillas y frutos oleaginosos, incluso quebrantados : Semilla de algodón",201907,0,2019,07,AGUAJE
120730,Semilla de ricino,201907,0,2019,07,HIGUERILLA
120740,"Semilla de sésamo ""ajonjolí"", incl. quebrantada",201907,0,2019,07,AJONJOLI
121220,"Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas ...",201907,0,2019,07,CAÑA AZUCARERA
121293,"Caña de azúcar, fresca, refrigerada, congelada o seca, incl. pulverizada",201907,0,2019,07,STEVIA
090111,Café sin tostar ni descafeinar,201908,210955,2019,08,CAFE
080390,Plátanos frescos o secos (plátanos excl.),201908,71805,2019,08,PLATANO
060319,"Flores frescas y capullos, cortados, de una, para ramos o adornos (excepto rosas, claveles, ...",201908,62584,2019,08,ASTROMELIA
060312,"Claveles ""flores y capullos"", cortados para ramos o adornos, frescos",201908,18688,2019,08,CLAVEL
060311,"Rosas ""flores y capullos"", cortadas para ramos o adornos, frescas",201908,31490,2019,08,ROSA
060314,"Crisantemos ""flores y capullos"", cortados para ramos o adornos, frescos",201908,11507,2019,08,CRISANTEMOS
080440,"Aguacates ""paltas"", frescos o secos",201908,7674,2019,08,AGUACATE
081090,"Tamarindos frescos, los anacardos, la jaca, litchis, sapotillos, maracuyá, carambola, pitahaya ...",201908,7088,2019,08,PITAHAYA
080510,"Naranjas, frescas o secas",201908,356,2019,08,NARANJA
180310,"Pasta de cacao, sin desgrasar",201908,333,2019,08,CACAO
060315,"Lirios frescos cortados ""Lilium spp."" y las yemas, de una, para ramos o adornos",201908,1117,2019,08,ANTURIO
080430,"Piñas ""ananás"", frescas o secas",201908,585,2019,08,PIÑA
081340,"Melocotones, incl. los griñones y nectarinas, peras, papayas, tamarindos y demás frutos comestibles, ...",201908,275,2019,08,ANON
080450,"Guayabas, mangos y mangostanes, frescos o secos",201908,294,2019,08,GUAYABA
060290,"Plantas vivas, incl. sus raíces, y micelios (exc. bulbos, cebollas, tubérculos, raíces y bulbos ...",201908,106,2019,08,PLANTULAS
081040,"Arándanos rojos, mirtilos y demás frutos del género ""Vaccinium"", frescos",201908,0,2019,08,AGRAZ
070390,"Puerros y demás hortalizas aliáceas, incl. ""silvestres"", frescos o refrigerados (exc. cebollas, ...",201908,99,2019,08,PUERRO
121490,"Nabos forrajeros, remolachas forrajeras, raíces forrajeras, heno, alfalfa, trébol, esparceta, ...",201908,0,2019,08,ALFALFA
071410,"Raíces de mandioca ""yuca"", frescas, refrigeradas, congeladas o secas, incl. troceadas o en ...",201908,45,2019,08,BATATA
070200,Tomates frescos o refrigerados,201908,205,2019,08,TOMATE
080810,"Manzanas, frescas",201908,0,2019,08,MANZANA
100510,Semillas de maíz para la siembra,201908,398,2019,08,MAIZ
090210,"Té verde sin fermentar, presentado en envases inmediatos con un contenido <= 3 kg",201908,43,2019,08,TE
080711,"Sandías, frescas",201908,44,2019,08,PATILLA
100850,"Quinua ""Chenopodium quinoa""",201908,0,2019,08,QUINUA
080720,"Papayas, frescas",201908,354,2019,08,PAPAYA
070993,"Calabazas frescas o refrigeradas, la calabaza y calabazas ""Cucurbita spp.""",201908,15,2019,08,AHUYAMA
071340,"Lentejas secas desvainadas, aunque estén mondadas o partidas",201908,1,2019,08,LENTEJA
070960,"Frutos de las géneros ""Capsicum"" o ""Pimenta"", frescos o refrigerados",201908,14,2019,08,AJI
070700,"Pepinos y pepinillos, frescos o refrigerados",201908,5,2019,08,PEPINO COHOMBRO
080719,"Melones, frescos (exc. sandías)",201908,16,2019,08,MELON
080420,"Higos, frescos o secos",201908,13,2019,08,HIGO
070810,"Guisantes ""arvejas, chícharos"" ""Pisum sativum"", aunque estén desvainados, frescos o refrigerados",201908,4,2019,08,ARVEJA
070190,"Patatas ""papas"" frescas o refrigeradas (exc. las de siembra)",201908,10,2019,08,PAPA
080540,"Toronjas o pomelos, frescos o secos",201908,9,2019,08,POMELO
070511,"Lechugas repolladas, frescas o refrigeradas",201908,1,2019,08,ACHICORIA
080119,"Cocos frescos, incluso sin cáscara o mondados (exc. ??en el interior de shell ""endocarpio"")",201908,3,2019,08,COCO
070610,"Zanahorias y nabos, frescos o refrigerados (exc. remolachas para ensalada)",201908,0,2019,08,NABO
070959,"Setas y demás hongos, comestibles, frescas o refrigeradas (exc. hongos del género ""Agaricus"" ...",201908,3,2019,08,CHAMPIÑON
070490,"Coles, incl. los repollos, y coliflores, coles rizadas, colinabos y productos comestibles simil. ...",201908,1,2019,08,COLIFLOR
070690,"Remolachas para ensalada, salsifíes, apionabos, rábanos y raíces comestibles, frescas o refrigeradas ...",201908,1,2019,08,ACELGA
140190,"Caña, junco, mimbre, rafia, paja de cereales, limpiada, blanqueada o teñida, corteza de tilo ...",201908,0,2019,08,ESPARTO
060110,"Bulbos, cebollas, tubérculos, raíces y bulbos tuberosos, turiones y rizomas, en reposo vegetativo ...",201908,0,2019,08,CEBOLLA
060220,"Árboles, arbustos y matas, de frutas o de otros frutos comestibles, incl. injertados",201908,0,2019,08,CADUCIFOLIOS
060313,"Orquídeas ""flores y capullos"", cortadas para ramos o adornos, frescas",201908,1,2019,08,ORQUIDEA
070320,Ajos frescos o refrigerados,201908,0,2019,08,AJO
070410,"Coles y brécoles ""broccoli"", frescos o refrigerados",201908,0,2019,08,BROCOLI
070820,"Judías ""porotos, alubias, frijoles, fréjoles"" ""Vigna spp."", ""Phaseolus spp."", frescas o re ...",201908,4,2019,08,CHACHAFRUTO
070910,"Alcachofas ""alcauciles"", frescas o refrigeradas",201908,0,2019,08,ALCACHOFA
070920,"Espárragos, frescos o refrigerados",201908,0,2019,08,ASPARRAGUS
070930,"Berenjenas, frescas o refrigeradas",201908,0,2019,08,BERENJENA
070940,"Apio, fresco o refrigerado (exc. apionabo)",201908,0,2019,08,APIO
070970,"Espinacas, incl. las de Nueva Zelanda, y armuelles, frescas o refrigeradas",201908,0,2019,08,ESPINACA
070990,"Las demás hortalizas, frescas o refrigeradas : Las demás",201908,0,2019,08,HORTALIZAS VARIAS
071350,"Habas ""Vicia faba var. major"", haba caballar ""Vicia faba var. equina"" y haba menor ""Vicia faba ...",201908,0,2019,08,HABA
071390,"Legumbres secas, legumbres sin cáscara, incluso mondadas o partidas (exc. ??guisantes, garbanzos, ...",201908,0,2019,08,GARBANZO
080261,"Nueces de macadamia, frescas o secas, con cáscara",201908,0,2019,08,MACADAMIA
080300,"Bananas o plátanos, frescos o secos",201908,0,2019,08,BANANITO
080410,"Dátiles, frescos o secos",201908,1,2019,08,DATIL
080520,"Mandarinas, incl. las tangerinas y satsumas; clementinas, wilkings e híbridos simil. de agrios ...",201908,0,2019,08,MANDARINA
080610,Uvas frescas,201908,1,2019,08,UVA
080820,"Manzanas, peras y membrillos, frescos : Peras y membrillos",201908,0,2019,08,PERA
080920,"Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones ...",201908,0,2019,08,DURAZNO
080940,"Ciruelas y endrinas, frescas",201908,1,2019,08,CIRUELA
081010,"Fresas ""frutillas"", frescas",201908,5,2019,08,FRESA
081020,"Frambuesas, zarzamoras, moras y moras-frambuesa, frescas",201908,0,2019,08,FRAMBUESA
090411,"Pimienta del género ""Piper"" sin triturar ni pulverizar",201908,0,2019,08,PIMENTON
090500,Vainilla,201908,0,2019,08,VAINILLA
090810,"Nuez moscada, macis, amomos y cardamomos : Nuez moscada",201908,0,2019,08,CARDAMOMO
090910,"Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro : Semillas ...",201908,0,2019,08,ANIS
091010,"Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, curri y demás especias : Jengibre",201908,0,2019,08,PEREJIL
100110,Trigo y morcajo (tranquillón) : Trigo duro,201908,0,2019,08,TRIGO
100300,Cebada,201908,0,2019,08,CEBADA
100400,Avena,201908,0,2019,08,AVENA
100610,"Arroz con cáscara o arroz ""paddy""",201908,0,2019,08,ARROZ
100700,Sorgo de grano (granífero),201908,0,2019,08,SORGO
100890,"Cereales (excepto el trigo y morcajo, centeno, cebada, avena, maíz, arroz, sorgo, trigo sarraceno, ...",201908,0,2019,08,CENTENO
120100,"Habas (porotos, frijoles, fréjoles) de soja (soya), incluso quebrantadas",201908,0,2019,08,SOYA
120210,"Cacahuetes (cacahuates, maníes) sin tostar ni cocer de otro modo, incluso sin cáscara o quebrantados ...",201908,0,2019,08,MANI
120600,"Semilla de girasol, incluso quebrantada",201908,0,2019,08,GIRASOL
120720,"Las demás semillas y frutos oleaginosos, incluso quebrantados : Semilla de algodón",201908,0,2019,08,AGUAJE
120730,Semilla de ricino,201908,0,2019,08,HIGUERILLA
120740,"Semilla de sésamo ""ajonjolí"", incl. quebrantada",201908,0,2019,08,AJONJOLI
121220,"Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas ...",201908,0,2019,08,CAÑA AZUCARERA
121293,"Caña de azúcar, fresca, refrigerada, congelada o seca, incl. pulverizada",201908,0,2019,08,STEVIA
090111,Café sin tostar ni descafeinar,201909,159326,2019,09,CAFE
080390,Plátanos frescos o secos (plátanos excl.),201909,56152,2019,09,PLATANO
060319,"Flores frescas y capullos, cortados, de una, para ramos o adornos (excepto rosas, claveles, ...",201909,42824,2019,09,ASTROMELIA
060312,"Claveles ""flores y capullos"", cortados para ramos o adornos, frescos",201909,19154,2019,09,CLAVEL
060311,"Rosas ""flores y capullos"", cortadas para ramos o adornos, frescas",201909,18468,2019,09,ROSA
060314,"Crisantemos ""flores y capullos"", cortados para ramos o adornos, frescos",201909,10728,2019,09,CRISANTEMOS
080440,"Aguacates ""paltas"", frescos o secos",201909,4828,2019,09,AGUACATE
